dep,hs4,local_product_exportations,local_total_exportations,world_product_exportations,world_total_exportations,local_rca,rca_norm
43,3401,327083,12435228223,6791813796,17160008181348,0.0665,0.0000234
43,4202,3243728,12435228223,64770376267,17160008181348,0.0691,0.0000243
43,106,59317,12435228223,1182608508,17160008181348,0.0692,0.0000244
43,4803,215030,12435228223,4268022910,17160008181348,0.0695,0.0000245
43,8211,136960,12435228223,2674990347,17160008181348,0.0707,0.0000249
43,8215,136960,12435228223,2610267446,17160008181348,0.0724,0.0000255
43,3213,39348,12435228223,749914558,17160008181348,0.0724,0.0000255
43,6814,15659,12435228223,296181185,17160008181348,0.0730,0.0000257
43,1605,960442,12435228223,18120069991,17160008181348,0.0731,0.0000258
43,8482,1762990,12435228223,33254759906,17160008181348,0.0732,0.0000258
43,9001,1581369,12435228223,29582975606,17160008181348,0.0738,0.0000260
43,903,10572,12435228223,196687602,17160008181348,0.0742,0.0000261
43,9608,332649,12435228223,6187328607,17160008181348,0.0742,0.0000261
43,1516,195579,12435228223,3603752085,17160008181348,0.0749,0.0000264
43,3306,297603,12435228223,5477989497,17160008181348,0.0750,0.0000264
43,9102,1351653,12435228223,24756346572,17160008181348,0.0753,0.0000265
43,2812,41130,12435228223,753018359,17160008181348,0.0754,0.0000265
43,1515,230099,12435228223,4187900201,17160008181348,0.0758,0.0000267
43,2205,30139,12435228223,539886829,17160008181348,0.0770,0.0000271
43,8544,7213287,12435228223,128190728883,17160008181348,0.0776,0.0000273
43,1604,960442,12435228223,16951589182,17160008181348,0.0782,0.0000275
43,7308,2764546,12435228223,47967234739,17160008181348,0.0795,0.0000280
43,7112,964920,12435228223,16666309822,17160008181348,0.0799,0.0000281
43,2850,41130,12435228223,709160172,17160008181348,0.0800,0.0000282
43,5609,37118,12435228223,630068496,17160008181348,0.0813,0.0000286
43,5503,482014,12435228223,8106370599,17160008181348,0.0821,0.0000289
43,8515,720898,12435228223,12047344789,17160008181348,0.0826,0.0000291
43,2201,243457,12435228223,4065049504,17160008181348,0.0826,0.0000291
43,6208,131842,12435228223,2194116023,17160008181348,0.0829,0.0000292
43,6309,247802,12435228223,4121645824,17160008181348,0.0830,0.0000292
43,2839,41130,12435228223,681501389,17160008181348,0.0833,0.0000293
43,2504,35867,12435228223,593284754,17160008181348,0.0834,0.0000294
43,2829,41130,12435228223,678136568,17160008181348,0.0837,0.0000295
43,8462,618599,12435228223,10163215488,17160008181348,0.0840,0.0000296
43,5205,794892,12435228223,12960619217,17160008181348,0.0846,0.0000298
43,7215,193404,12435228223,3111654865,17160008181348,0.0858,0.0000302
43,8451,552228,12435228223,8825902475,17160008181348,0.0863,0.0000304
43,2828,41130,12435228223,654378608,17160008181348,0.0867,0.0000305
43,8548,720898,12435228223,11452169710,17160008181348,0.0869,0.0000306
43,8437,134212,12435228223,2126535135,17160008181348,0.0871,0.0000307
43,8424,1266287,12435228223,19942979280,17160008181348,0.0876,0.0000309
43,2825,350882,12435228223,5465120951,17160008181348,0.0886,0.0000312
43,8458,523471,12435228223,8152440893,17160008181348,0.0886,0.0000312
43,8545,720898,12435228223,11183271667,17160008181348,0.0890,0.0000313
43,6310,37118,12435228223,566056093,17160008181348,0.0905,0.0000319
43,8479,8411695,12435228223,126235430625,17160008181348,0.0920,0.0000324
43,8447,190645,12435228223,2854314799,17160008181348,0.0922,0.0000325
43,8478,134212,12435228223,2003940551,17160008181348,0.0924,0.0000325
43,8541,6576628,12435228223,97687206571,17160008181348,0.0929,0.0000327
43,6102,247802,12435228223,3671216292,17160008181348,0.0931,0.0000328
43,5402,1276906,12435228223,18801693929,17160008181348,0.0937,0.0000330
43,2937,1078911,12435228223,15759572501,17160008181348,0.0945,0.0000333
43,8706,269956,12435228223,3904904194,17160008181348,0.0954,0.0000336
43,7602,964920,12435228223,13692239480,17160008181348,0.0972,0.0000342
43,8533,720898,12435228223,10178667786,17160008181348,0.0977,0.0000344
43,8456,523471,12435228223,7346883897,17160008181348,0.0983,0.0000346
43,6809,146956,12435228223,2048159379,17160008181348,0.0990,0.0000349
43,9006,208853,12435228223,2850508125,17160008181348,0.1011,0.0000356
43,2832,41130,12435228223,554260005,17160008181348,0.1024,0.0000361
43,2830,41130,12435228223,552439828,17160008181348,0.1027,0.0000362
43,1006,1869796,12435228223,24222113392,17160008181348,0.1065,0.0000375
43,8423,329708,12435228223,4267858023,17160008181348,0.1066,0.0000375
43,7208,4068869,12435228223,52520981363,17160008181348,0.1069,0.0000376
43,7210,4068869,12435228223,52344994837,17160008181348,0.1073,0.0000378
43,7601,4388093,12435228223,55696174597,17160008181348,0.1087,0.0000383
43,1201,4516468,12435228223,56571042495,17160008181348,0.1102,0.0000388
43,9011,208853,12435228223,2572545670,17160008181348,0.1120,0.0000394
43,2621,35867,12435228223,440763399,17160008181348,0.1123,0.0000395
43,9701,1710505,12435228223,21015392583,17160008181348,0.1123,0.0000395
43,7313,16854,12435228223,206159609,17160008181348,0.1128,0.0000397
43,8484,329708,12435228223,3996905813,17160008181348,0.1138,0.0000401
43,3006,1244690,12435228223,15044673555,17160008181348,0.1142,0.0000402
43,8443,4534073,12435228223,54142679507,17160008181348,0.1156,0.0000407
43,6901,19611,12435228223,233932454,17160008181348,0.1157,0.0000407
43,5209,590193,12435228223,6958975345,17160008181348,0.1170,0.0000412
43,203,2324359,12435228223,27304795457,17160008181348,0.1175,0.0000414
43,4816,48002,12435228223,557053206,17160008181348,0.1189,0.0000419
43,8446,190645,12435228223,2202738721,17160008181348,0.1194,0.0000421
43,8510,361583,12435228223,4157745698,17160008181348,0.1200,0.0000423
43,3925,1025896,12435228223,11675500247,17160008181348,0.1213,0.0000427
43,2810,41130,12435228223,462437268,17160008181348,0.1227,0.0000432
43,2506,54580,12435228223,605091939,17160008181348,0.1245,0.0000438
43,6101,247802,12435228223,2736725237,17160008181348,0.1250,0.0000440
43,8429,4279368,12435228223,46968499817,17160008181348,0.1257,0.0000443
43,3918,853310,12435228223,9309995661,17160008181348,0.1265,0.0000445
43,8411,11980215,12435228223,130566015524,17160008181348,0.1266,0.0000446
43,1902,882870,12435228223,9555421985,17160008181348,0.1275,0.0000449
43,6001,481857,12435228223,5194745994,17160008181348,0.1280,0.0000451
43,6704,332649,12435228223,3575463422,17160008181348,0.1284,0.0000452
43,8513,301122,12435228223,3191806357,17160008181348,0.1302,0.0000458
43,2941,1078911,12435228223,11423461131,17160008181348,0.1303,0.0000459
43,8512,3150259,12435228223,33322664497,17160008181348,0.1305,0.0000459
43,2845,41130,12435228223,433189458,17160008181348,0.1310,0.0000461
43,9101,1351653,12435228223,14180652824,17160008181348,0.1315,0.0000463
43,2517,311984,12435228223,3271966008,17160008181348,0.1316,0.0000463
43,8701,5485903,12435228223,57247606084,17160008181348,0.1322,0.0000466
43,2513,35867,12435228223,371209332,17160008181348,0.1333,0.0000469
43,8472,440441,12435228223,4533326440,17160008181348,0.1341,0.0000472
43,810,1672011,12435228223,17148499030,17160008181348,0.1345,0.0000474
43,307,1019759,12435228223,10367182274,17160008181348,0.1357,0.0000478
43,9019,1226428,12435228223,12435608478,17160008181348,0.1361,0.0000479
43,1302,670995,12435228223,6801515494,17160008181348,0.1361,0.0000479
43,8205,725923,12435228223,7349876343,17160008181348,0.1363,0.0000480
43,4806,215030,12435228223,2148511127,17160008181348,0.1381,0.0000486
43,6812,15659,12435228223,156423527,17160008181348,0.1381,0.0000486
43,4707,964920,12435228223,9623552253,17160008181348,0.1384,0.0000487
43,4407,3557738,12435228223,35374728714,17160008181348,0.1388,0.0000489
43,1504,195579,12435228223,1943882383,17160008181348,0.1388,0.0000489
43,6702,332649,12435228223,3302489324,17160008181348,0.1390,0.0000489
43,201,2324359,12435228223,22888564649,17160008181348,0.1401,0.0000493
43,8460,523471,12435228223,5138839707,17160008181348,0.1406,0.0000495
43,202,2324359,12435228223,22653933708,17160008181348,0.1416,0.0000499
43,6207,131842,12435228223,1280371069,17160008181348,0.1421,0.0000500
43,1401,19485,12435228223,184008434,17160008181348,0.1461,0.0000515
43,9023,332649,12435228223,3140507591,17160008181348,0.1462,0.0000515
43,2501,360082,12435228223,3358597649,17160008181348,0.1479,0.0000521
43,8209,725923,12435228223,6731585400,17160008181348,0.1488,0.0000524
43,3406,332649,12435228223,3049959284,17160008181348,0.1505,0.0000530
43,3901,8875882,12435228223,80838583196,17160008181348,0.1515,0.0000533
43,1001,4516468,12435228223,40694645912,17160008181348,0.1532,0.0000539
43,2524,35867,12435228223,321142479,17160008181348,0.1541,0.0000543
43,7322,392170,12435228223,3501721412,17160008181348,0.1545,0.0000544
43,2936,1078911,12435228223,9614234263,17160008181348,0.1549,0.0000545
43,8427,2194810,12435228223,19557413242,17160008181348,0.1549,0.0000545
43,9607,332649,12435228223,2937582576,17160008181348,0.1563,0.0000550
43,1901,2544426,12435228223,22162678087,17160008181348,0.1584,0.0000558
43,4822,51112,12435228223,444944487,17160008181348,0.1585,0.0000558
43,8432,936579,12435228223,8146261549,17160008181348,0.1587,0.0000559
43,8431,6474178,12435228223,56226244386,17160008181348,0.1589,0.0000559
43,2935,1078911,12435228223,9202472810,17160008181348,0.1618,0.0000570
43,6801,118132,12435228223,1005209618,17160008181348,0.1622,0.0000571
43,2620,964920,12435228223,8163220023,17160008181348,0.1631,0.0000574
43,6601,332649,12435228223,2795063462,17160008181348,0.1642,0.0000578
43,2509,18713,12435228223,153710144,17160008181348,0.1680,0.0000592
43,7225,4068869,12435228223,33382452958,17160008181348,0.1682,0.0000592
43,8436,936579,12435228223,7648515255,17160008181348,0.1690,0.0000595
43,7606,4388093,12435228223,35006856872,17160008181348,0.1730,0.0000609
43,8536,12175533,12435228223,97104330532,17160008181348,0.1730,0.0000609
43,7204,5033789,12435228223,40013024745,17160008181348,0.1736,0.0000611
43,9004,1226428,12435228223,9583237077,17160008181348,0.1766,0.0000622
43,7202,4068869,12435228223,31771303173,17160008181348,0.1767,0.0000622
43,1211,403429,12435228223,3140308482,17160008181348,0.1773,0.0000624
43,7219,4068869,12435228223,31654734930,17160008181348,0.1774,0.0000625
43,1208,195579,12435228223,1517809859,17160008181348,0.1778,0.0000626
43,7010,1344313,12435228223,10383850131,17160008181348,0.1787,0.0000629
43,4813,266142,12435228223,2038266136,17160008181348,0.1802,0.0000634
43,4819,3130319,12435228223,23720725933,17160008181348,0.1821,0.0000641
43,2508,296325,12435228223,2242993460,17160008181348,0.1823,0.0000642
43,8105,964920,12435228223,7205737311,17160008181348,0.1848,0.0000651
43,9617,332649,12435228223,2476523322,17160008181348,0.1854,0.0000653
43,5509,794892,12435228223,5866341057,17160008181348,0.1870,0.0000658
43,2831,41130,12435228223,302693072,17160008181348,0.1875,0.0000660
43,7616,2419902,12435228223,17695858122,17160008181348,0.1887,0.0000664
43,1005,4516468,12435228223,32737299858,17160008181348,0.1904,0.0000670
43,2806,41130,12435228223,294554117,17160008181348,0.1927,0.0000678
43,7207,4068869,12435228223,28980380645,17160008181348,0.1937,0.0000682
43,5516,590193,12435228223,4187528095,17160008181348,0.1945,0.0000685
43,8511,2846022,12435228223,20067534233,17160008181348,0.1957,0.0000689
43,3907,8875882,12435228223,62015057163,17160008181348,0.1975,0.0000695
43,4416,133291,12435228223,925518633,17160008181348,0.1987,0.0000700
43,5515,590193,12435228223,4087221242,17160008181348,0.1993,0.0000702
43,8214,136960,12435228223,948189813,17160008181348,0.1993,0.0000702
43,2525,35867,12435228223,247799389,17160008181348,0.1997,0.0000703
43,9507,455392,12435228223,3132184631,17160008181348,0.2006,0.0000706
43,3706,2121,12435228223,14394756,17160008181348,0.2033,0.0000716
43,5211,590193,12435228223,3959903580,17160008181348,0.2057,0.0000724
43,305,960442,12435228223,6390466665,17160008181348,0.2074,0.0000730
43,2505,296325,12435228223,1961224486,17160008181348,0.2085,0.0000734
43,8426,2194810,12435228223,14095349489,17160008181348,0.2149,0.0000757
43,8453,190645,12435228223,1215928317,17160008181348,0.2164,0.0000762
43,8108,964920,12435228223,6152805066,17160008181348,0.2164,0.0000762
43,9005,208853,12435228223,1330099928,17160008181348,0.2167,0.0000763
43,6906,21491,12435228223,135186670,17160008181348,0.2194,0.0000772
43,8534,6577003,12435228223,41313865812,17160008181348,0.2197,0.0000774
43,3211,39348,12435228223,245073006,17160008181348,0.2216,0.0000780
43,407,687249,12435228223,4259983360,17160008181348,0.2226,0.0000784
43,9401,13093545,12435228223,81141084774,17160008181348,0.2227,0.0000784
43,6211,2002439,12435228223,12365224606,17160008181348,0.2235,0.0000787
43,3302,3902278,12435228223,23890685013,17160008181348,0.2254,0.0000794
43,8202,725923,12435228223,4400378649,17160008181348,0.2276,0.0000802
43,8413,10944664,12435228223,65857832544,17160008181348,0.2293,0.0000807
43,2507,296325,12435228223,1742909124,17160008181348,0.2346,0.0000826
43,8459,618599,12435228223,3622376619,17160008181348,0.2357,0.0000830
43,8547,1108395,12435228223,6457744797,17160008181348,0.2369,0.0000834
43,5504,482014,12435228223,2803168096,17160008181348,0.2373,0.0000835
43,6405,645419,12435228223,3702200255,17160008181348,0.2406,0.0000847
43,8444,190645,12435228223,1088744021,17160008181348,0.2416,0.0000851
43,8213,136960,12435228223,781660211,17160008181348,0.2418,0.0000851
43,2813,41130,12435228223,230352254,17160008181348,0.2464,0.0000868
43,8537,12002947,12435228223,66357881885,17160008181348,0.2496,0.0000879
43,8409,11980215,12435228223,66078230583,17160008181348,0.2502,0.0000881
43,8476,329708,12435228223,1786592536,17160008181348,0.2547,0.0000897
43,7415,207890,12435228223,1122238076,17160008181348,0.2556,0.0000900
43,2817,309752,12435228223,1631190984,17160008181348,0.2620,0.0000923
43,4809,215030,12435228223,1118805898,17160008181348,0.2652,0.0000934
43,9613,332649,12435228223,1724799860,17160008181348,0.2661,0.0000937
43,9020,332649,12435228223,1721693756,17160008181348,0.2666,0.0000939
43,5512,590193,12435228223,3036855192,17160008181348,0.2682,0.0000944
43,2816,41130,12435228223,211000615,17160008181348,0.2690,0.0000947
43,2512,35867,12435228223,183440495,17160008181348,0.2698,0.0000950
43,3902,8875882,12435228223,45216069113,17160008181348,0.2709,0.0000954
43,6210,2002439,12435228223,10142442274,17160008181348,0.2724,0.0000959
43,8461,523471,12435228223,2649441406,17160008181348,0.2726,0.0000960
43,9606,332649,12435228223,1677816340,17160008181348,0.2736,0.0000963
43,8428,6474178,12435228223,32394995925,17160008181348,0.2758,0.0000971
43,7323,2403048,12435228223,11963908691,17160008181348,0.2772,0.0000976
43,8414,14658360,12435228223,72697490485,17160008181348,0.2782,0.0000980
43,2802,41130,12435228223,201308965,17160008181348,0.2819,0.0000993
43,9609,332649,12435228223,1598183899,17160008181348,0.2872,0.0001011
43,3922,853310,12435228223,4062887551,17160008181348,0.2898,0.0001020
43,6803,118132,12435228223,561171147,17160008181348,0.2905,0.0001023
43,2104,674630,12435228223,3190316558,17160008181348,0.2918,0.0001027
43,7610,2764546,12435228223,12961129239,17160008181348,0.2943,0.0001036
43,9003,1226428,12435228223,5740976223,17160008181348,0.2948,0.0001038
43,904,763511,12435228223,3497748458,17160008181348,0.3012,0.0001061
43,1209,1674567,12435228223,7662536199,17160008181348,0.3016,0.0001062
43,8449,190645,12435228223,866934532,17160008181348,0.3035,0.0001069
43,8420,329708,12435228223,1491793330,17160008181348,0.3050,0.0001074
43,6302,4352059,12435228223,19690982580,17160008181348,0.3050,0.0001074
43,8466,4521586,12435228223,20408843507,17160008181348,0.3057,0.0001076
43,9612,332649,12435228223,1477340602,17160008181348,0.3107,0.0001094
43,5513,590193,12435228223,2619422530,17160008181348,0.3109,0.0001095
43,2514,18713,12435228223,83048427,17160008181348,0.3109,0.0001095
43,2822,309752,12435228223,1342754957,17160008181348,0.3183,0.0001121
43,6701,25982,12435228223,112025073,17160008181348,0.3201,0.0001127
43,8421,15580728,12435228223,66867538745,17160008181348,0.3215,0.0001132
43,3203,309752,12435228223,1327071522,17160008181348,0.3221,0.0001134
43,8208,725923,12435228223,3099766827,17160008181348,0.3232,0.0001138
43,8407,12250171,12435228223,52236882396,17160008181348,0.3236,0.0001139
43,5514,590193,12435228223,2503663807,17160008181348,0.3253,0.0001145
43,8408,11589873,12435228223,49137584236,17160008181348,0.3255,0.0001146
43,7214,4068869,12435228223,17246781010,17160008181348,0.3256,0.0001146
43,8463,523471,12435228223,2193319643,17160008181348,0.3293,0.0001160
43,4403,3848680,12435228223,16115071061,17160008181348,0.3296,0.0001160
43,3923,12819098,12435228223,53650378664,17160008181348,0.3297,0.0001161
43,7209,4068869,12435228223,16862693521,17160008181348,0.3330,0.0001172
43,9007,208853,12435228223,859008864,17160008181348,0.3355,0.0001181
43,3822,6234422,12435228223,25584569103,17160008181348,0.3363,0.0001184
43,8204,725923,12435228223,2957662395,17160008181348,0.3387,0.0001193
43,5112,590193,12435228223,2404417407,17160008181348,0.3387,0.0001193
43,5502,482014,12435228223,1949684855,17160008181348,0.3412,0.0001201
43,7604,4388093,12435228223,17651614526,17160008181348,0.3430,0.0001208
43,9404,4353134,12435228223,16993378504,17160008181348,0.3535,0.0001245
43,1404,215064,12435228223,836256530,17160008181348,0.3549,0.0001250
43,8519,305991,12435228223,1170198667,17160008181348,0.3608,0.0001271
43,2818,4444882,12435228223,16950765443,17160008181348,0.3619,0.0001274
43,5801,590193,12435228223,2250399952,17160008181348,0.3619,0.0001274
43,1802,25463,12435228223,97049273,17160008181348,0.3621,0.0001275
43,4812,51112,12435228223,193442677,17160008181348,0.3646,0.0001284
43,7228,4262273,12435228223,16125617404,17160008181348,0.3647,0.0001284
43,4807,215030,12435228223,808157147,17160008181348,0.3672,0.0001293
43,2102,670995,12435228223,2471641471,17160008181348,0.3746,0.0001319
43,3001,1078911,12435228223,3943180802,17160008181348,0.3776,0.0001329
43,8530,720898,12435228223,2622217918,17160008181348,0.3794,0.0001336
43,508,43063,12435228223,156190245,17160008181348,0.3805,0.0001340
43,6111,2002439,12435228223,7153242994,17160008181348,0.3863,0.0001360
43,3915,964920,12435228223,3375211308,17160008181348,0.3945,0.0001389
43,6114,2002439,12435228223,6962893048,17160008181348,0.3969,0.0001397
43,8415,13699735,12435228223,46662376705,17160008181348,0.4051,0.0001427
43,910,763511,12435228223,2591072495,17160008181348,0.4066,0.0001432
43,1904,1869796,12435228223,6342715965,17160008181348,0.4068,0.0001432
43,7216,4262273,12435228223,14337681641,17160008181348,0.4102,0.0001444
43,5210,590193,12435228223,1974148161,17160008181348,0.4126,0.0001453
43,1903,34520,12435228223,114949434,17160008181348,0.4144,0.0001459
43,8425,2194810,12435228223,7114821746,17160008181348,0.4257,0.0001499
43,9402,1226428,12435228223,3951010837,17160008181348,0.4283,0.0001508
43,206,2324359,12435228223,7479295056,17160008181348,0.4289,0.0001510
43,8418,14061318,12435228223,44819754985,17160008181348,0.4329,0.0001524
43,7213,4068869,12435228223,12902851589,17160008181348,0.4352,0.0001532
43,8468,329708,12435228223,1038722365,17160008181348,0.4380,0.0001542
43,1510,195579,12435228223,614468548,17160008181348,0.4392,0.0001547
43,3815,6234422,12435228223,19547712046,17160008181348,0.4401,0.0001550
43,2821,309752,12435228223,967649899,17160008181348,0.4417,0.0001555
43,8203,725923,12435228223,2224260805,17160008181348,0.4504,0.0001586
43,5404,482014,12435228223,1466894211,17160008181348,0.4534,0.0001597
43,8435,134212,12435228223,407306301,17160008181348,0.4547,0.0001601
43,7325,2403048,12435228223,7278014631,17160008181348,0.4556,0.0001604
43,204,2324359,12435228223,7008397005,17160008181348,0.4577,0.0001611
43,7607,4388093,12435228223,13044734491,17160008181348,0.4642,0.0001634
43,2823,309752,12435228223,908604851,17160008181348,0.4704,0.0001656
43,8538,12002947,12435228223,34779451212,17160008181348,0.4762,0.0001677
43,7315,1779844,12435228223,5146452780,17160008181348,0.4772,0.0001680
43,8505,3125966,12435228223,8851573917,17160008181348,0.4873,0.0001716
43,1602,5841774,12435228223,16274436099,17160008181348,0.4953,0.0001744
43,5309,590193,12435228223,1611113326,17160008181348,0.5055,0.0001780
43,3903,8875882,12435228223,24059586399,17160008181348,0.5091,0.0001792
43,6505,2002439,12435228223,5415369739,17160008181348,0.5103,0.0001797
43,9602,332649,12435228223,899142437,17160008181348,0.5105,0.0001798
43,4104,6659666,12435228223,17770043871,17160008181348,0.5172,0.0001821
43,5501,482014,12435228223,1282341138,17160008181348,0.5187,0.0001826
43,3926,28961964,12435228223,76532929698,17160008181348,0.5222,0.0001839
43,9703,1710505,12435228223,4517010652,17160008181348,0.5226,0.0001840
43,4203,2801217,12435228223,7321469471,17160008181348,0.5280,0.0001859
43,7020,1344313,12435228223,3497873231,17160008181348,0.5303,0.0001867
43,5105,794892,12435228223,2059640080,17160008181348,0.5326,0.0001875
43,4421,2583578,12435228223,6693081562,17160008181348,0.5327,0.0001876
43,8430,4279368,12435228223,11001798218,17160008181348,0.5368,0.0001890
43,6307,5578487,12435228223,14155689306,17160008181348,0.5438,0.0001915
43,5408,590193,12435228223,1493412507,17160008181348,0.5454,0.0001920
43,1101,1869796,12435228223,4649449744,17160008181348,0.5550,0.0001954
43,6112,2002439,12435228223,4849838876,17160008181348,0.5698,0.0002006
43,6116,2002439,12435228223,4845627007,17160008181348,0.5703,0.0002008
43,2008,6909805,12435228223,16415732841,17160008181348,0.5809,0.0002045
43,6401,645419,12435228223,1524351519,17160008181348,0.5843,0.0002057
43,8481,38565459,12435228223,90623691650,17160008181348,0.5872,0.0002068
43,3818,6234422,12435228223,14485249903,17160008181348,0.5939,0.0002091
43,8201,725923,12435228223,1673766107,17160008181348,0.5985,0.0002107
43,7103,4208740,12435228223,9622963642,17160008181348,0.6035,0.0002125
43,504,2324359,12435228223,5304458850,17160008181348,0.6047,0.0002129
43,3202,309752,12435228223,690752109,17160008181348,0.6188,0.0002179
43,1205,4516468,12435228223,10057012499,17160008181348,0.6197,0.0002182
43,3904,8875882,12435228223,19516249120,17160008181348,0.6276,0.0002210
43,2923,1078911,12435228223,2305270590,17160008181348,0.6458,0.0002274
43,8405,329708,12435228223,703984638,17160008181348,0.6463,0.0002276
43,8412,11007920,12435228223,23273032550,17160008181348,0.6527,0.0002298
43,5206,794892,12435228223,1679052045,17160008181348,0.6533,0.0002300
43,3909,8875882,12435228223,18693079044,17160008181348,0.6552,0.0002307
43,3215,6273770,12435228223,13167476223,17160008181348,0.6575,0.0002315
43,9008,208853,12435228223,437268106,17160008181348,0.6591,0.0002321
43,803,6909805,12435228223,14212404208,17160008181348,0.6709,0.0002362
43,6214,2002439,12435228223,4117517444,17160008181348,0.6711,0.0002363
43,7615,2403048,12435228223,4939499460,17160008181348,0.6713,0.0002364
43,8112,964920,12435228223,1957466723,17160008181348,0.6802,0.0002395
43,4016,13571442,12435228223,27374336251,17160008181348,0.6841,0.0002409
43,5107,794892,12435228223,1597051579,17160008181348,0.6868,0.0002418
43,8419,19685240,12435228223,39472307865,17160008181348,0.6882,0.0002423
43,8474,8182355,12435228223,16322223895,17160008181348,0.6918,0.0002436
43,802,8581816,12435228223,17072194840,17160008181348,0.6937,0.0002442
43,5111,590193,12435228223,1172841836,17160008181348,0.6944,0.0002445
43,1508,195579,12435228223,388642537,17160008181348,0.6944,0.0002445
43,5007,590193,12435228223,1171587620,17160008181348,0.6952,0.0002448
43,5510,794892,12435228223,1558742092,17160008181348,0.7037,0.0002478
43,8434,1070791,12435228223,2092215108,17160008181348,0.7063,0.0002487
43,2209,360082,12435228223,701696598,17160008181348,0.7081,0.0002493
43,713,4516468,12435228223,8649937966,17160008181348,0.7205,0.0002537
43,3811,6234422,12435228223,11917068084,17160008181348,0.7219,0.0002542
43,3906,8875882,12435228223,16938104743,17160008181348,0.7231,0.0002546
43,804,6909805,12435228223,13182378159,17160008181348,0.7233,0.0002547
43,9610,332649,12435228223,627795160,17160008181348,0.7312,0.0002575
43,8104,964920,12435228223,1805732043,17160008181348,0.7374,0.0002596
43,905,763511,12435228223,1419511508,17160008181348,0.7422,0.0002613
43,3908,8875882,12435228223,16254789300,17160008181348,0.7535,0.0002653
43,8908,964920,12435228223,1707041421,17160008181348,0.7800,0.0002747
43,408,670995,12435228223,1180235332,17160008181348,0.7845,0.0002762
43,8502,11813070,12435228223,20523066698,17160008181348,0.7943,0.0002797
43,1506,195579,12435228223,337629572,17160008181348,0.7994,0.0002815
43,5903,7514760,12435228223,12895745285,17160008181348,0.8041,0.0002831
43,7117,3780776,12435228223,6402642826,17160008181348,0.8149,0.0002869
43,1210,403429,12435228223,681484187,17160008181348,0.8169,0.0002876
43,6703,332649,12435228223,552206627,17160008181348,0.8313,0.0002927
43,7419,2419902,12435228223,3986022439,17160008181348,0.8378,0.0002950
43,8206,725923,12435228223,1186266498,17160008181348,0.8444,0.0002973
43,9405,30607296,12435228223,49714042891,17160008181348,0.8496,0.0002991
43,3403,6234422,12435228223,10071396543,17160008181348,0.8542,0.0003008
43,9618,332649,12435228223,530641474,17160008181348,0.8651,0.0003046
43,2005,6913440,12435228223,10954867267,17160008181348,0.8709,0.0003066
43,6117,2002439,12435228223,3133875213,17160008181348,0.8817,0.0003105
43,1003,4516468,12435228223,7001264299,17160008181348,0.8902,0.0003134
43,1521,211833,12435228223,328099354,17160008181348,0.8909,0.0003137
43,102,6016580,12435228223,9295921407,17160008181348,0.8931,0.0003145
43,3301,3902278,12435228223,5912686335,17160008181348,0.9107,0.0003207
43,806,6909805,12435228223,10342581018,17160008181348,0.9219,0.0003246
43,5401,794892,12435228223,1183017306,17160008181348,0.9272,0.0003265
43,7222,4262273,12435228223,6304754282,17160008181348,0.9329,0.0003285
43,5601,1606162,12435228223,2361445436,17160008181348,0.9386,0.0003305
43,7002,1344210,12435228223,1973382433,17160008181348,0.9400,0.0003310
43,2819,309752,12435228223,448399068,17160008181348,0.9533,0.0003356
43,7403,42812636,12435228223,61018813631,17160008181348,0.9682,0.0003409
43,8308,2403048,12435228223,3423782945,17160008181348,0.9685,0.0003410
43,7227,4068869,12435228223,5721620582,17160008181348,0.9813,0.0003455
43,4401,7064529,12435228223,9822139047,17160008181348,0.9925,0.0003495
43,2820,309752,12435228223,423376575,17160008181348,1.0096,0.0003555
43,8307,2403048,12435228223,3256130792,17160008181348,1.0184,0.0003586
43,7324,2403048,12435228223,3175345664,17160008181348,1.0443,0.0003677
43,6217,2002439,12435228223,2636371498,17160008181348,1.0481,0.0003691
43,4409,3557738,12435228223,4680239130,17160008181348,1.0490,0.0003694
43,7201,4068869,12435228223,5310176732,17160008181348,1.0574,0.0003723
43,5101,3119251,12435228223,4049868569,17160008181348,1.0629,0.0003742
43,9114,1351653,12435228223,1739360908,17160008181348,1.0724,0.0003776
43,909,763511,12435228223,976158494,17160008181348,1.0793,0.0003800
43,2004,6909805,12435228223,8709485358,17160008181348,1.0948,0.0003855
43,8101,964920,12435228223,1155434803,17160008181348,1.1524,0.0004058
43,6305,4352059,12435228223,5191587190,17160008181348,1.1568,0.0004073
43,6209,2002439,12435228223,2337528697,17160008181348,1.1821,0.0004162
43,2938,1078911,12435228223,1248832600,17160008181348,1.1922,0.0004198
43,2302,1869796,12435228223,2063227680,17160008181348,1.2506,0.0004403
43,3201,309752,12435228223,340427905,17160008181348,1.2556,0.0004421
43,7018,1344210,12435228223,1476525894,17160008181348,1.2563,0.0004423
43,5212,590193,12435228223,647839898,17160008181348,1.2572,0.0004427
43,3707,6234422,12435228223,6809926663,17160008181348,1.2633,0.0004448
43,8475,3902987,12435228223,4227525637,17160008181348,1.2740,0.0004486
43,5810,1586167,12435228223,1715134374,17160008181348,1.2762,0.0004494
43,5403,1276906,12435228223,1376875539,17160008181348,1.2798,0.0004506
43,5301,794892,12435228223,844564800,17160008181348,1.2988,0.0004573
43,8546,2280019,12435228223,2419778240,17160008181348,1.3002,0.0004578
43,6303,4352059,12435228223,4613526868,17160008181348,1.3017,0.0004584
