NACE2,HS2017,weight
21.1,2939.79,0.0019
21.1,2939.61,0
21.1,2939.69,0.0001
21.1,3002.90,0.1942
21.1,2938.90,0.0486
21.2,3004.10,0.0077
21.2,3005.90,0.0039
21.2,3004.50,0.0055
21.2,3002.11,0
21.2,3006.20,0.0012
21.2,3004.90,0.4917
21.2,3004.42,0.0014
21.2,3006.10,0.0019
21.2,3004.60,0.0003
21.2,3004.41,0.0001
21.2,3002.13,0.0001
21.2,3004.31,0.0622
21.2,3003.10,0.0004
21.2,3005.10,0.0053
21.2,3002.15,0.0454
21.2,3002.14,0
21.2,3003.90,0.011
21.2,3004.49,0.0088
21.2,3003.31,0
21.2,3002.30,0.0159
21.2,3004.32,0.0524
21.2,3003.20,0.0005
21.2,3004.43,0.0001
21.2,3824.99,0.0002
21.2,3004.20,0.0289
21.2,3002.20,0.1243
21.2,3003.39,0.0002
21.2,3002.12,0.0132
21.2,3006.30,0.0092
21.2,3006.60,0.0005
21.2,3003.41,0
21.2,3002.19,0.0041
21.2,3004.39,0.1034
21.2,3003.49,0
21.2,3006.50,0.0002
22.11,4012.19,0.0002
22.11,4006.10,0.0002
22.11,4011.10,0.5151
22.11,4011.20,0.1884
22.11,4011.70,0.0583
22.11,4011.50,0.0102
22.11,4011.80,0.107
22.11,4012.12,0.0146
22.11,4012.13,0.0073
22.11,4013.90,0.0014
22.11,4013.10,0.0002
22.11,4011.30,0.0355
22.11,4011.90,0.0024
22.11,4012.11,0.0002
22.11,4011.40,0.0335
22.11,4013.20,0.0021
22.11,4012.90,0.0233
22.19,4010.11,0.0019
22.19,5906.91,0.0001
22.19,4005.99,0.027
22.19,4005.20,0.001
22.19,4009.21,0.0067
22.19,4009.12,0.0025
22.19,4015.11,0.0042
22.19,5906.99,0.0086
22.19,5906.10,0.0036
22.19,4016.95,0.0108
22.19,4016.91,0.0096
22.19,4008.19,0.0043
22.19,4010.35,0.011
22.19,4010.31,0.0131
22.19,4010.33,0.0019
22.19,4009.11,0.0095
22.19,4009.42,0.0106
22.19,4016.94,0.0002
22.19,4010.12,0.0071
22.19,4008.21,0.0277
22.19,4010.34,0.0005
22.19,4008.29,0.0313
22.19,4008.11,0.0156
22.19,4005.10,0.0886
22.19,4009.32,0.0131
22.19,4010.32,0.0015
22.19,4014.10,0.0012
22.19,4017.00,0.0031
22.19,4009.31,0.0277
22.19,4005.91,0.0394
22.19,4010.39,0.0257
22.19,4009.22,0.0184
22.19,4016.93,0.2631
22.19,4009.41,0.0135
22.19,6406.20,0.0029
22.19,4010.19,0.0036
22.19,4014.90,0.0452
22.19,4006.90,0.0285
22.19,4016.99,0.1846
22.19,4015.90,0.0025
22.19,4010.36,0.0002
22.19,4016.10,0.0093
22.19,4015.19,0.0164
22.19,4016.92,0.0009
22.19,4003.00,0.0009
22.19,4007.00,0.0008
22.21,3920.73,0.0001
22.21,3917.23,0.0084
22.21,3920.79,0.0005
22.21,3917.40,0.0769
22.21,3920.20,0.0658
22.21,3917.33,0.0133
22.21,3916.20,0.0202
22.21,3921.12,0.0167
22.21,3917.31,0.0229
22.21,3921.19,0.0605
22.21,3920.62,0.0052
22.21,3920.99,0.0366
22.21,3921.13,0.0341
22.21,3917.22,0.0045
22.21,3920.10,0.2019
22.21,3917.29,0.0175
22.21,3920.49,0.0103
22.21,3920.59,0.0062
22.21,3920.94,0
22.21,3920.43,0.0415
22.21,3920.92,0.0041
22.21,3916.10,0.001
22.21,3920.93,0.0014
22.21,3920.71,0.0001
22.21,3916.90,0.0123
22.21,3920.69,0.008
22.21,3917.21,0.0096
22.21,3917.39,0.0293
22.21,3921.90,0.1812
22.21,3921.11,0.0099
22.21,3917.32,0.0598
22.21,3920.91,0.0001
22.21,3920.61,0.0044
22.21,3921.14,0.0052
22.21,3920.30,0.0295
22.21,3917.10,0.0003
22.21,3920.63,0.001
22.22,3923.30,0.188
22.22,3923.90,0.1126
22.22,3923.21,0.0528
22.22,3923.50,0.2472
22.22,3923.10,0.3016
22.22,3923.29,0.0796
22.22,3923.40,0.0182
22.23,3922.90,0.0519
22.23,3922.20,0.0113
22.23,3922.10,0.0361
22.23,3918.10,0.4965
22.23,3918.90,0.0147
22.23,5904.90,0.0008
22.23,3925.20,0.0255
22.23,3925.10,0.0891
22.23,3925.90,0.2388
22.23,3925.30,0.0316
22.23,5904.10,0.0037
22.29,3926.40,0.0073
22.29,6406.20,0.0013
22.29,3926.30,0.058
22.29,3926.90,0.6467
22.29,3924.10,0.0415
22.29,9405.92,0.0006
22.29,3926.10,0.0152
22.29,9615.90,0.0021
22.29,9615.11,0.0023
22.29,3924.90,0.0251
22.29,6506.91,0.0016
22.29,3919.10,0.0361
22.29,3919.90,0.1373
22.29,3926.20,0.0248
23.11,7004.20,0.0012
23.11,7005.10,0.142
23.11,7005.30,0.0001
23.11,7003.12,0.0004
23.11,7005.21,0.179
23.11,7004.90,0.0006
23.11,7003.30,0.0027
23.11,7003.19,0.1995
23.11,7003.20,0.0004
23.11,7005.29,0.474
23.12,7007.21,0.2681
23.12,7007.19,0.1005
23.12,7008.00,0.069
23.12,7007.29,0.1091
23.12,7009.91,0.0336
23.12,7007.11,0.1389
23.12,7009.92,0.0406
23.12,7006.00,0.0768
23.12,7009.10,0.1632
23.13,7013.91,0.0296
23.13,7013.49,0.1284
23.13,7010.20,0.0087
23.13,7013.37,0.0972
23.13,7013.41,0.0211
23.13,7013.10,0.018
23.13,7013.28,0.059
23.13,7013.22,0.0059
23.13,7013.42,0.0473
23.13,7010.90,0.5154
23.13,7020.00,0.0004
23.13,7013.33,0.0176
23.13,7013.99,0.0516
23.14,7019.32,0.1835
23.14,7019.39,0.1401
23.14,7019.90,0.1201
23.14,7019.11,0.2416
23.14,7019.12,0.1392
23.14,7019.19,0.0808
23.14,7019.31,0.0947
23.19,7002.10,0.0071
23.19,7016.90,0.0109
23.19,7015.10,0.0432
23.19,7011.20,0.0001
23.19,7002.32,0
23.19,7020.00,0.1933
23.19,7014.00,0.1195
23.19,7018.10,0.0085
23.19,7011.90,0.0052
23.19,7015.90,0.0271
23.19,7018.20,0.1025
23.19,7017.90,0.0446
23.19,7018.90,0.1007
23.19,7011.10,0.0019
23.19,7017.10,0.0053
23.19,8546.10,0.0064
23.19,7001.00,0.0232
23.19,7002.39,0.0371
23.19,7017.20,0.0097
23.19,9405.91,0.0048
23.19,7016.10,0.0134
23.19,7010.10,0.0372
23.19,7002.20,0.1969
23.19,7002.31,0.0013
23.2,6902.90,0.0652
23.2,6903.90,0.0517
23.2,6815.91,0.0002
23.2,3816.00,0.3622
23.2,6901.00,0.0272
23.2,6903.10,0.0228
23.2,6902.10,0.1062
23.2,6902.20,0.2849
23.2,6903.20,0.0796
23.31,6907.40,0.0413
23.31,6907.22,0.2998
23.31,6907.21,0.5997
23.31,6907.23,0.0531
23.31,6907.30,0.0061
23.32,6905.10,0.92
23.32,6905.90,0.0057
23.32,6906.00,0.0185
23.32,6904.90,0.0015
23.32,6904.10,0.0544
23.41,6912.00,0.3094
23.41,6913.10,0.0864
23.41,6911.90,0.0328
23.41,6913.90,0.0665
23.41,6911.10,0.5049
23.42,6910.10,0.4102
23.42,6910.90,0.5898
23.43,8546.20,0.8078
23.43,8547.10,0.1922
23.44,6909.12,0.0795
23.44,6909.19,0.2876
23.44,8505.19,0.4621
23.44,6909.11,0.1707
23.49,6914.90,0.9156
23.49,6914.10,0.0498
23.49,6909.90,0.0346
23.51,2523.10,0.5937
23.51,2523.21,0.0093
23.51,2523.29,0.3971
23.52,2518.20,0.0024
23.52,2522.20,0.0436
23.52,2522.30,0.0362
23.52,2522.10,0.6088
23.52,2520.20,0.3058
23.52,2518.30,0.0032
23.61,9406.90,0.4594
23.61,6810.11,0.0931
23.61,6810.91,0.37
23.61,6810.19,0.0775
23.62,6809.19,0.2054
23.62,6809.11,0.7946
23.63,3824.50,1
23.64,3824.50,1
23.65,6811.82,0.3335
23.65,6811.40,0.0035
23.65,6811.81,0.1228
23.65,6808.00,0.5198
23.65,6811.89,0.0204
23.69,6809.90,0.1691
23.69,6810.99,0.8309
23.7,6802.23,0.039
23.7,6802.10,0.2234
23.7,6801.00,0.1302
23.7,6802.29,0.0539
23.7,6802.92,0.0757
23.7,6802.91,0.1001
23.7,6802.99,0.1216
23.7,6802.93,0.1979
23.7,6802.21,0.0433
23.7,6803.00,0.015
23.91,6805.10,0.1258
23.91,6804.21,0.1051
23.91,6804.22,0.2044
23.91,6804.23,0.0016
23.91,6805.20,0.1519
23.91,6805.30,0.4021
23.91,6804.10,0.0006
23.91,6804.30,0.0085
23.99,6815.10,0.5264
23.99,6814.90,0.0005
23.99,6812.93,0
23.99,3801.10,0.1143
23.99,6812.99,0
23.99,6806.20,0.0031
23.99,3801.90,0.0204
23.99,6813.20,0.0003
23.99,6812.92,0
23.99,6806.10,0.0814
23.99,3801.30,0.0133
23.99,6812.91,0.0001
23.99,2517.30,0.0025
23.99,3801.20,0.0002
23.99,6806.90,0.0605
23.99,6815.99,0.018
23.99,6807.10,0.0491
23.99,6814.10,0.0052
23.99,6807.90,0.029
23.99,6813.89,0.023
23.99,2715.00,0.016
23.99,6813.81,0.0355
23.99,6815.20,0.0011
24.1,7208.36,0.0107
24.1,7226.11,0.0049
24.1,7213.91,0.0118
24.1,7214.30,0.002
24.1,7219.32,0.0116
24.1,7219.33,0.0388
24.1,7224.90,0.0123
24.1,7210.49,0.0798
24.1,7209.28,0
24.1,7214.91,0.0094
24.1,7227.10,0.0002
24.1,7219.21,0.0088
24.1,7202.30,0.005
24.1,7202.50,0
24.1,7209.26,0.0002
24.1,7219.22,0.0041
24.1,7228.40,0.0012
24.1,7227.20,0
24.1,7201.20,0
24.1,7210.30,0.0015
24.1,7205.29,0.0017
24.1,7302.40,0.0005
24.1,7208.26,0.0159
24.1,7202.60,0.0002
24.1,7219.31,0.0003
24.1,7202.70,0.0017
24.1,7228.20,0.0002
24.1,7219.90,0.0008
24.1,7210.50,0.0069
24.1,7226.91,0.0009
24.1,7208.51,0.0393
24.1,7216.40,0.0023
24.1,7225.99,0.0435
24.1,7219.24,0
24.1,7202.11,0.0003
24.1,7202.99,0.0052
24.1,7219.11,0
24.1,7210.90,0.0142
24.1,7218.99,0.0047
24.1,7208.53,0.001
24.1,7210.12,0.0247
24.1,7202.21,0.0107
24.1,7208.25,0.0157
24.1,7213.10,0.0099
24.1,7208.10,0.002
24.1,7203.90,0.0005
24.1,7201.50,0.0094
24.1,7218.10,0.0016
24.1,7202.19,0.0001
24.1,7211.13,0.0015
24.1,7221.00,0.0183
24.1,7210.61,0.0002
24.1,7301.20,0.0004
24.1,7222.11,0.0109
24.1,7207.11,0.0271
24.1,7208.39,0.0404
24.1,7207.12,0.0272
24.1,7207.20,0.0012
24.1,7202.92,0.0002
24.1,7208.52,0.0075
24.1,7222.40,0.001
24.1,7216.10,0.001
24.1,7202.93,0.0002
24.1,7210.11,0.0003
24.1,7227.90,0.0059
24.1,7209.17,0.0108
24.1,7209.90,0.0002
24.1,7211.19,0.0027
24.1,7216.32,0.0011
24.1,7204.50,0.0004
24.1,7218.91,0
24.1,7210.69,0.004
24.1,7302.10,0.0001
24.1,7214.99,0.0068
24.1,7214.10,0.0004
24.1,7208.54,0.0003
24.1,7216.21,0.0033
24.1,7228.80,0
24.1,7302.30,0.0063
24.1,7225.50,0.0091
24.1,7228.60,0.0001
24.1,7219.14,0.0003
24.1,7205.21,0
24.1,7228.30,0.0181
24.1,7225.91,0
24.1,7226.19,0.002
24.1,7208.37,0.019
24.1,7202.91,0.0007
24.1,7220.11,0.0006
24.1,7202.49,0.0001
24.1,7210.70,0.0531
24.1,7207.19,0.0007
24.1,7228.10,0.0032
24.1,7209.27,0.0001
24.1,7208.40,0.0001
24.1,7225.30,0.0669
24.1,7209.25,0
24.1,7224.10,0.0163
24.1,7208.38,0.0364
24.1,7208.27,0.0277
24.1,7206.10,0.0001
24.1,7225.19,0.0054
24.1,7202.41,0.0001
24.1,7219.12,0.0003
24.1,7226.20,0
24.1,7214.20,0.019
24.1,7219.23,0.0003
24.1,7213.20,0.0059
24.1,7225.40,0.0173
24.1,7216.22,0.0008
24.1,7209.18,0.0022
24.1,7301.10,0.0007
24.1,7206.90,0.0005
24.1,7210.20,0
24.1,7216.33,0.0004
24.1,7210.41,0
24.1,7216.31,0.0015
24.1,7208.90,0.0014
24.1,7203.10,0
24.1,7201.10,0
24.1,7212.10,0.0002
24.1,7213.99,0.001
24.1,7225.11,0.0087
24.1,7225.92,0.0433
24.1,7202.80,0.0001
24.1,7220.12,0.0002
24.1,7216.50,0.0001
24.1,7219.35,0.006
24.1,7219.34,0.0203
24.1,7219.13,0.0007
24.1,7228.70,0.0002
24.1,7211.14,0.0019
24.1,7209.15,0.0002
24.1,7222.19,0.0008
24.1,7222.30,0.0009
24.1,7209.16,0.0073
24.1,7202.29,0.0017
24.2,7306.21,0.0009
24.2,7307.92,0.0141
24.2,7304.29,0.1717
24.2,7304.59,0.0362
24.2,7305.19,0.0007
24.2,7306.11,0.0056
24.2,7304.39,0.0161
24.2,7305.90,0.0003
24.2,7307.93,0.0267
24.2,7307.29,0.0428
24.2,7306.50,0.0015
24.2,7304.23,0.0125
24.2,7307.91,0.0136
24.2,7305.39,0.0058
24.2,7306.40,0.0488
24.2,7307.22,0.0124
24.2,7307.99,0.0571
24.2,7304.11,0.0023
24.2,7307.23,0.0196
24.2,7304.49,0.0923
24.2,7304.31,0.0366
24.2,7307.21,0.0148
24.2,7304.24,0.0409
24.2,7305.11,0.0665
24.2,7304.51,0.0377
24.2,7304.90,0.0785
24.2,7305.31,0.0087
24.2,7304.41,0.0183
24.2,7306.61,0.0406
24.2,7305.12,0.0001
24.2,7304.19,0.0077
24.2,7306.69,0.0006
24.2,7304.22,0.0003
24.2,7305.20,0.0016
24.2,7306.19,0.0001
24.2,7306.29,0
24.2,7306.90,0.008
24.2,7306.30,0.058
24.31,7216.69,0.0065
24.31,7228.20,0.0034
24.31,7228.50,0.0567
24.31,7222.20,0.4145
24.31,7215.90,0.1747
24.31,7228.10,0.1783
24.31,7215.50,0.0602
24.31,7228.70,0.0019
24.31,7215.10,0.1038
24.32,7212.60,0.0131
24.32,7212.40,0.075
24.32,7226.99,0.0232
24.32,7212.10,0.0001
24.32,7220.90,0.0211
24.32,7211.90,0.0067
24.32,7211.23,0.0289
24.32,7220.20,0.4221
24.32,7226.92,0.2215
24.32,7212.30,0.0936
24.32,7212.50,0.0457
24.32,7211.29,0.0321
24.32,7212.20,0.0169
24.33,7216.99,0.0193
24.33,7308.90,0.3149
24.33,7216.91,0.2867
24.33,7216.61,0.3676
24.33,7222.40,0.0115
24.34,7217.90,0.0268
24.34,7217.30,0.2371
24.34,7223.00,0.2723
24.34,7229.20,0.0039
24.34,7229.90,0.1008
24.34,7217.20,0.1844
24.34,7217.10,0.1748
24.41,7110.29,0.0167
24.41,7115.10,0.0029
24.41,7108.13,0.0698
24.41,7110.11,0.0188
24.41,7110.21,0.0306
24.41,7110.19,0.0103
24.41,7108.11,0.0102
24.41,7106.10,0.0066
24.41,7109.00,0.0004
24.41,7111.00,0.0014
24.41,7110.49,0.0003
24.41,7110.39,0.0004
24.41,7110.41,0
24.41,7106.92,0.0472
24.41,7106.91,0.0097
24.41,7108.12,0.7704
24.41,7110.31,0.0003
24.41,7107.00,0.004
24.42,7606.92,0.0335
24.42,7604.10,0.0056
24.42,7601.20,0.1405
24.42,7607.19,0.0192
24.42,7609.00,0.0083
24.42,7607.20,0.0508
24.42,7605.19,0.0003
24.42,7608.20,0.0092
24.42,7604.29,0.0756
24.42,7606.11,0.0082
24.42,7603.10,0.003
24.42,2818.20,0.0801
24.42,7605.21,0.0113
24.42,7601.10,0.0245
24.42,7604.21,0.0166
24.42,7607.11,0.0231
24.42,7603.20,0.0011
24.42,7605.29,0.0028
24.42,7605.11,0.0246
24.42,7606.91,0.0018
24.42,7608.10,0.0007
24.42,7606.12,0.4591
24.43,7903.90,0.0035
24.43,7903.10,0.0065
24.43,7901.11,0.4997
24.43,7901.12,0.0008
24.43,7804.11,0.0007
24.43,8001.10,0.0301
24.43,7804.19,0.0223
24.43,7804.20,0.0059
24.43,8003.00,0.0233
24.43,7904.00,0.0033
24.43,7801.10,0.2581
24.43,8001.20,0.0065
24.43,7801.99,0.0193
24.43,7901.20,0.0781
24.43,7801.91,0.0421
24.44,7403.21,0.0452
24.44,7403.29,0.0076
24.44,7409.31,0.0106
24.44,7408.21,0.0205
24.44,7409.29,0.0014
24.44,7411.10,0.0172
24.44,7403.13,0.037
24.44,7409.11,0.04
24.44,7408.29,0.0091
24.44,7408.19,0.0444
24.44,7411.22,0.006
24.44,7402.00,0.0031
24.44,7408.22,0.0044
24.44,7405.00,0.0015
24.44,7410.12,0.0034
24.44,7409.39,0.0006
24.44,7403.12,0
24.44,7409.40,0.0061
24.44,7411.21,0.0064
24.44,7410.21,0.0051
24.44,7412.20,0.0567
24.44,7407.21,0.0722
24.44,7412.10,0.0277
24.44,7407.10,0.12
24.44,7401.00,0.0015
24.44,7409.19,0.0022
24.44,7409.90,0.0284
24.44,7403.22,0.0048
24.44,7407.29,0.0381
24.44,7409.21,0.0098
24.44,7403.11,0.0144
24.44,7410.22,0.0001
24.44,7411.29,0.0063
24.44,7410.11,0.0007
24.44,7403.19,0.01
24.44,7408.11,0.3373
24.45,8101.96,0.0001
24.45,8112.19,0.0002
24.45,7507.12,0.0631
24.45,7505.21,0.002
24.45,8112.21,0.0917
24.45,7505.11,0.0009
24.45,8110.10,0.0005
24.45,8102.94,0.0001
24.45,8105.90,0.0256
24.45,7507.11,0.0013
24.45,7507.20,0.0028
24.45,8106.00,0.002
24.45,8112.99,0.0031
24.45,8112.12,0
24.45,8113.00,0.0228
24.45,8102.99,0.0007
24.45,7502.20,0.0457
24.45,8108.90,0.1698
24.45,8102.95,0.0001
24.45,8102.96,0
24.45,8105.20,0.0247
24.45,8108.20,0.0089
24.45,8112.92,0.0259
24.45,8107.90,0.0004
24.45,7501.20,0.0002
24.45,8111.00,0.0072
24.45,7505.12,0.0184
24.45,8103.20,0.0005
24.45,7506.20,0.0385
24.45,7502.10,0.0651
24.45,8110.90,0
24.45,8104.90,0.0013
24.45,7505.22,0.317
24.45,8103.90,0.004
24.45,8101.94,0.0002
24.45,8102.10,0.0001
24.45,7506.10,0.0049
24.45,8101.10,0.0043
24.45,8101.99,0.0274
24.45,8112.29,0.0015
24.45,8107.20,0.0015
24.45,7504.00,0.0155
24.46,2844.10,1
24.51,7307.19,0.5463
24.51,7307.11,0.4537
24.52,7307.19,1
25.11,7308.10,0.0916
25.11,9406.90,0.0921
25.11,7308.20,0.0192
25.11,7610.90,0.2381
25.11,7308.90,0.4886
25.11,7308.40,0.0705
25.12,7308.30,0.4123
25.12,7610.10,0.5877
25.21,7322.19,0.0528
25.21,8403.90,0.5903
25.21,7322.11,0.0011
25.21,8403.10,0.3559
25.29,7611.00,0.0431
25.29,7309.00,0.4236
25.29,7613.00,0.099
25.29,7311.00,0.4343
25.3,8402.11,0.0014
25.3,8401.10,0
25.3,8402.20,0.0081
25.3,8404.10,0.1309
25.3,8401.40,0.2713
25.3,8402.90,0.2292
25.3,8402.12,0.0038
25.3,8404.90,0.0436
25.3,8402.19,0.3082
25.3,8404.20,0.0034
25.4,9303.30,0.0182
25.4,9306.30,0.0255
25.4,9306.21,0.0815
25.4,9303.90,0.0057
25.4,9306.29,0.3019
25.4,9304.00,0.057
25.4,9303.10,0.0004
25.4,9306.90,0.0384
25.4,9305.20,0.0538
25.4,9305.99,0.4039
25.4,9303.20,0.01
25.4,9620.00,0.0037
25.71,8215.20,0.0364
25.71,8214.10,0.0217
25.71,8215.10,0.0079
25.71,8212.10,0.2566
25.71,8213.00,0.0652
25.71,8215.99,0.1107
25.71,8215.91,0.0647
25.71,8212.20,0.0911
25.71,8211.92,0.0694
25.71,8211.94,0.015
25.71,8211.93,0.1085
25.71,9307.00,0.0256
25.71,8214.90,0.0105
25.71,8211.10,0.0152
25.71,8211.95,0.0034
25.71,8211.91,0.0607
25.71,8212.90,0.0006
25.71,8214.20,0.0367
25.72,8302.42,0.0295
25.72,8302.49,0.2135
25.72,8302.41,0.179
25.72,8302.30,0.1324
25.72,8301.60,0.0409
25.72,8302.10,0.1285
25.72,8301.10,0.0367
25.72,8301.30,0.0113
25.72,8301.40,0.0748
25.72,8302.50,0.0128
25.72,8302.60,0.017
25.72,8302.20,0.0143
25.72,8301.70,0.0098
25.72,8301.50,0.0024
25.72,8301.20,0.097
25.73,8480.10,0.0021
25.73,8480.30,0.0066
25.73,8480.20,0.0065
25.73,8480.60,0.0508
25.73,8480.79,0.194
25.73,8480.41,0.055
25.73,8480.50,0.0525
25.73,8480.71,0.6105
25.73,8480.49,0.0219
25.73,8207.19,0.0322
25.73,8209.00,0.0262
25.73,8202.31,0.0017
25.73,8201.40,0.0008
25.73,8207.80,0.0089
25.73,8207.20,0.0196
25.73,8202.91,0.0007
25.73,8202.39,0.0259
25.73,8207.50,0.093
25.73,8202.40,0.0014
25.73,8205.30,0.0012
25.73,8203.30,0.0018
25.73,8208.10,0.0061
25.73,8202.20,0.0088
25.73,8201.50,0.0043
25.73,8207.60,0.0126
25.73,8205.60,0.0027
25.73,8205.10,0.0052
25.73,8208.20,0.0026
25.73,8205.59,0.1549
25.73,8203.40,0.0048
25.73,8208.90,0.032
25.73,8207.30,0.0491
25.73,8204.20,0.0203
25.73,8203.20,0.0383
25.73,8208.30,0.0316
25.73,8205.20,0.0043
25.73,8207.13,0.0068
25.73,8205.51,0.0186
25.73,8207.40,0.0132
25.73,8201.10,0.0014
25.73,8204.12,0.0059
25.73,8207.90,0.149
25.73,8201.30,0.0037
25.73,8204.11,0.0225
25.73,8205.40,0.0184
25.73,8201.60,0.0052
25.73,8203.10,0.0021
25.73,8202.10,0.0062
25.73,8202.99,0.0034
25.73,8205.90,0.032
25.73,8205.70,0.0059
25.73,8206.00,0.0296
25.73,8208.40,0.0226
25.73,8207.70,0.0552
25.73,8201.90,0.0072
25.91,7310.29,0.678
25.91,7310.10,0.322
25.92,7310.21,0.1944
25.92,7612.10,0.0188
25.92,8309.90,0.5232
25.92,7612.90,0.235
25.92,8309.10,0.0285
25.93,7313.00,0.0029
25.93,7314.50,0.0168
25.93,7314.49,0.0034
25.93,7419.10,0.0056
25.93,7319.90,0.0039
25.93,7314.12,0.0013
25.93,7314.39,0.0076
25.93,7320.90,0.1064
25.93,7320.10,0.0597
25.93,8311.10,0.0282
25.93,7315.82,0.017
25.93,8311.90,0.0221
25.93,7319.40,0.001
25.93,7614.10,0.0007
25.93,7315.90,0.0088
25.93,7315.20,0.0084
25.93,7314.19,0.0048
25.93,7312.90,0.0149
25.93,7314.42,0.0089
25.93,7314.14,0.0064
25.93,7315.81,0.0025
25.93,7413.00,0.0711
25.93,7315.89,0.0165
25.93,7317.00,0.0388
25.93,7314.31,0.0049
25.93,7419.99,0.0213
25.93,7312.10,0.15
25.93,7614.90,0.0124
25.93,7320.20,0.102
25.93,7314.41,0.0021
25.93,7616.10,0.1449
25.93,7314.20,0.0428
25.93,7415.10,0.0004
25.93,8311.30,0.03
25.93,8311.20,0.0313
25.94,7415.29,0.0052
25.94,7318.16,0.2031
25.94,7318.11,0.0015
25.94,7415.39,0.0105
25.94,7318.29,0.141
25.94,7318.23,0.0103
25.94,7318.24,0.021
25.94,7415.21,0.0027
25.94,7318.12,0.007
25.94,7415.33,0.0037
25.94,7318.22,0.0416
25.94,7318.13,0.002
25.94,7318.21,0.0181
25.94,7318.15,0.4133
25.94,7318.19,0.0824
25.94,7318.14,0.0366
25.99,7418.10,0.008
25.99,7323.93,0.1685
25.99,7323.91,0.0014
25.99,7324.21,0.0008
25.99,8210.00,0.0355
25.99,7418.20,0.0105
25.99,7324.29,0.0016
25.99,7324.10,0.0088
25.99,7323.94,0.0116
25.99,7323.99,0.0762
25.99,7615.20,0.0062
25.99,7324.90,0.0164
25.99,7323.10,0.0065
25.99,7323.92,0.1941
25.99,7615.10,0.454
25.99,7806.00,0.003
25.99,7316.00,0.0016
25.99,7616.91,0.0005
25.99,8305.10,0.0001
25.99,7616.99,0.1667
25.99,8306.10,0.0003
25.99,9620.00,0.0002
25.99,8308.20,0.0084
25.99,8308.10,0.0077
25.99,8505.11,0.0028
25.99,8306.21,0.0006
25.99,8007.00,0.0099
25.99,8308.90,0.0498
25.99,8306.30,0.001
25.99,7326.90,0.4716
25.99,7325.99,0.0371
25.99,8310.00,0.0037
25.99,7419.99,0.0471
25.99,8303.00,0.0076
25.99,7326.11,0.0003
25.99,8487.10,0.0027
25.99,8306.29,0.0062
25.99,7326.20,0.0213
25.99,8305.90,0.0005
25.99,8307.10,0.0406
25.99,8305.20,0.0035
25.99,9615.19,0.0018
25.99,7508.10,0
25.99,7325.91,0
25.99,7508.90,0.0327
25.99,8304.00,0.0012
25.99,7326.19,0.0625
25.99,7419.91,0.0034
25.99,8307.90,0.0035
26.11,8540.12,0
26.11,8540.40,0
26.11,8541.29,0.0258
26.11,8540.91,0.0002
26.11,8541.90,0.004
26.11,8541.40,0.0635
26.11,8540.99,0.0018
26.11,8540.71,0.0002
26.11,8541.21,0.0005
26.11,8540.89,0.0006
26.11,8542.32,0.0921
26.11,8541.60,0.0023
26.11,8542.33,0.0281
26.11,8541.10,0.0245
26.11,8540.81,0.0035
26.11,8540.11,0
26.11,8540.79,0.0067
26.11,8542.31,0.2916
26.11,8522.10,0
26.11,8542.90,0.0192
26.11,8541.50,0.002
26.11,8541.30,0.0086
26.11,8542.39,0.4193
26.11,8540.60,0
26.11,8540.20,0.0055
26.12,8534.00,0.4501
26.12,8523.52,0.5499
26.2,8473.30,0.1971
26.2,8523.51,0.0592
26.2,8443.32,0.0455
26.2,8528.52,0.0143
26.2,8528.62,0.0043
26.2,8471.90,0.0402
26.2,8473.50,0.0174
26.2,8472.90,0.0007
26.2,8471.41,0.067
26.2,8471.49,0.0913
26.2,8471.50,0.1649
26.2,8528.42,0.0009
26.2,8471.80,0.0778
26.2,8471.60,0.0338
26.2,8471.70,0.0615
26.2,8471.30,0.0783
26.2,8443.31,0.0459
26.3,8517.70,0.0399
26.3,8517.11,0.0019
26.3,8517.62,0.481
26.3,8529.10,0.0531
26.3,8517.69,0.0393
26.3,8525.80,0.0377
26.3,8517.18,0.0238
26.3,8531.10,0.0335
26.3,8519.50,0
26.3,8529.90,0.0272
26.3,8525.60,0.028
26.3,8525.50,0.0047
26.3,8517.61,0.0187
26.3,8517.12,0.2112
26.4,8518.30,0.0934
26.4,8528.49,0.0024
26.4,8519.89,0.0108
26.4,8521.10,0.0004
26.4,8527.12,0.0001
26.4,8528.71,0.0857
26.4,8518.29,0.0204
26.4,8518.22,0.1462
26.4,8528.69,0.0091
26.4,8527.19,0.0032
26.4,8517.69,0.0015
26.4,8527.91,0.007
26.4,8527.92,0.0028
26.4,8519.81,0.0147
26.4,8518.90,0.0258
26.4,9504.50,0.0893
26.4,8529.90,0.0296
26.4,8528.59,0.0808
26.4,8521.90,0.0112
26.4,8527.99,0.004
26.4,8528.73,0.0005
26.4,8527.21,0.034
26.4,8518.10,0.0125
26.4,8528.52,0.0478
26.4,8527.29,0.016
26.4,8519.30,0.0018
26.4,8527.13,0.0033
26.4,8518.40,0.0294
26.4,8518.50,0.0204
26.4,8522.90,0.0384
26.4,8528.72,0.0636
26.4,8519.20,0.0004
26.4,8518.21,0.043
26.4,8525.80,0.0504
26.51,8526.10,0.449
26.51,8526.91,0.1122
26.51,8526.92,0.0586
26.51,9014.80,0.0486
26.51,9014.20,0.3244
26.51,9014.10,0.0072
26.51,9027.10,0.028
26.51,9030.82,0.0007
26.51,9028.10,0.0044
